# tel3/ch2MeV_dEX.dat is created from AlphaCalibration.C
# offset gain
-0.521656 0.00429253
-0.231393 0.00379675
-0.248434 0.00381588
-0.336105 0.00386492
-0.239307 0.00392144
-0.192756 0.00383788
-0.182074 0.00388
-0.173306 0.00392389
-0.106486 0.00379354
0.0211341 0.00325053
-0.147268 0.00390306
-0.0607132 0.00375431
-0.0722577 0.00412201
-0.106805 0.00405549
-0.15666 0.00403025
-0.130488 0.00407127
