#corrected from run0143.root
1887.9	    1909.77
1909.77 	1934.515
1934.515	1960.375
1960.375	1989.23
1989.23	    2017.61
2017.61	    2044.46
2044.46	    2072.44
2072.44	    2103.455
2103.455	2133.22
2133.22	    2159.675
2159.675	2186.875
2186.875	2216.46
2216.46	    2246.425
2246.425	2274.17
2274.17	    2303.595
2303.595	2328.79
