# prm/ssd/tel6/ch2MeV_dEY.dat is created from AlphaCalibration.C
# offset gain
0.0 0.0
0.170766 0.00173538
0.190922 0.00174174
0.206085 0.0016794
0.197246 0.00171474
0.16403 0.00174867
0.159232 0.00173772
0.188813 0.00170689
0.179287 0.00178061
0.189206 0.00170541
0.189421 0.00172984
0.162247 0.00170363
0.183754 0.00171928
0.167627 0.00173081
0.131687 0.00176682
0.114276 0.00171649
