# tel6/dEY.dat is created from AlphaCalibration.C
# offset gain
0.119024 0.00171844
0.127418 0.00173709
0.0965965 0.00175809
0.115172 0.00173122
0.116408 0.0016945
0.1584 0.001744
0.154874 0.00172981
0.0 0.0
0.0939932 0.00179921
0.122979 0.00171794
0.0803368 0.00175457
0.122023 0.00170652
0.098686 0.00173655
0.0976345 0.00174114
0.102132 0.00176346
0.0493995 0.00173287
