#corrected from run0143.root
3563.3	    3585.03
3585.03	    3610.155
3610.155	3636.37
3636.37	    3664.37
3664.37	    3691.625
3691.625	3717.415
3717.415	3743.915
3743.915	3772.185
3772.185	3798.845
3798.845	3822.58
3822.58	    3846.935
3846.935	3872.965
3872.965	3898.335
3898.335	3922.05
3922.05	    3946.605
3946.605	3968.58
