# prm/ssd/tel3/ch2MeV_dEX.dat is created from AlphaCalibration.C
# offset gain
-0.484459 0.00427563
-0.289469 0.00460729
-0.221912 0.00380073
-0.316962 0.00384523
-0.202475 0.00381894
-0.167658 0.00398134
-0.153374 0.00389039
-0.1377 0.00389754
-0.082703 0.0037849
0.0452382 0.00320057
-0.127137 0.00389038
-0.0484202 0.00373144
-0.0709535 0.00413393
-0.122561 0.00447039
-0.153671 0.00405739
-0.124059 0.00399041

