#corrected from run0143.root
3983.7	    4003.21
4003.21	    4023.555
4023.555	4044.5
4044.5	    4066.91
4066.91	    4088.66
4088.66	    4108.945
4108.945	4129.925
4129.925	4152.59
4152.59	    4173.8
4173.8	    4192.46
4192.46	    4211.695
4211.695	4232.21
4232.21	    4252.11
4252.11	    4270.76
4270.76	    4290.15
4290.15	    4309.54
