# tel4/dEX.dat is created from AlphaCalibration.C
# offset gain
0.0190672 0.00166281
0.0293772 0.00156351
0.0245218 0.00158641
0.0260306 0.00158723
0.0350781 0.00161572
0.0427799 0.0016137
0.0402115 0.00160851
0.0453562 0.00160491
0.0446383 0.00160921
0.0545954 0.00160618
0.0610321 0.00159019
0.0555204 0.00161102
0.0611511 0.00162007
0.0700229 0.00160433
0.0620947 0.00159526
0.0808506 0.00155478
