# tel1/dEX.dat is created from AlphaCalibration.C
# offset gain
0.0476312 0.00414598
0.147211 0.00440129
0.129543 0.00417663
0.181787 0.00420903
0.190926 0.00410911
0.135966 0.00422722
0.166681 0.0041899
0.193624 0.00417657
0.108707 0.00419916
0.088266 0.00419701
0.147266 0.00434834
0.11962 0.0041873
0.167802 0.00424601
0.163919 0.00411005
0.163033 0.0042599
0.0811183 0.00429153
