# prm/ssd/tel1/ch2MeV_dEY.dat is created from AlphaCalibration.C
# offset gain
0.0106849 0.00415026
0.0632552 0.00417109
0.0256687 0.00416008
0.181672 0.00419992
0.0230227 0.00425236
0.186843 0.00424828
0.0511139 0.0041852
0.0867071 0.00410335
0.0416869 0.00423557
0.194007 0.00416212
0.0222046 0.00399404
0.171375 0.00409826
0.0287425 0.00414453
0.163173 0.00419708
0.162619 0.00413441
0.141885 0.00430512
