Check the telescope 0
xid = 9, yid = 2, angle = 24.2972, solidangle = 3.07335e-241
xid = 9, yid = 3, angle = 23.222, solidangle = 3.07335e-241
xid = 9, yid = 4, angle = 15.4263, solidangle = 3.07335e-241
xid = 9, yid = 5, angle = 25.2255, solidangle = 3.07335e-241
xid = 9, yid = 6, angle = 0, solidangle = 0
xid = 9, yid = 7, angle = 25.8164, solidangle = 3.07335e-241
xid = 9, yid = 8, angle = 27.9318, solidangle = 3.07335e-241
xid = 9, yid = 9, angle = 25.5601, solidangle = 3.07335e-241
xid = 9, yid = 10, angle = 21.2717, solidangle = 3.07335e-241
xid = 9, yid = 11, angle = 25.8049, solidangle = 3.07335e-241
xid = 9, yid = 12, angle = 22.4746, solidangle = 3.07335e-241
xid = 9, yid = 13, angle = 29.228, solidangle = 3.07335e-241
xid = 9, yid = 14, angle = 26.7759, solidangle = 3.07335e-241
xid = 9, yid = 15, angle = 28.8327, solidangle = 3.07335e-241
xid = 10, yid = 0, angle = 26.4121, solidangle = 3.07335e-241
xid = 10, yid = 1, angle = 28.1116, solidangle = 3.07335e-241
xid = 10, yid = 2, angle = 26.5368, solidangle = 3.07335e-241
xid = 10, yid = 3, angle = 27.1078, solidangle = 3.07335e-241
xid = 10, yid = 4, angle = 27.0585, solidangle = 3.07335e-241
xid = 10, yid = 5, angle = 25.0681, solidangle = 3.07335e-241
xid = 10, yid = 6, angle = 0, solidangle = 0
xid = 10, yid = 7, angle = 21.5685, solidangle = 3.07335e-241
xid = 10, yid = 8, angle = 24.7869, solidangle = 3.07335e-241
xid = 10, yid = 9, angle = 22.0431, solidangle = 3.07335e-241
xid = 10, yid = 10, angle = 25.1771, solidangle = 3.07335e-241
xid = 10, yid = 11, angle = 26.8799, solidangle = 3.07335e-241
xid = 10, yid = 12, angle = 26.324, solidangle = 3.07335e-241
xid = 10, yid = 13, angle = 27.0555, solidangle = 3.07335e-241
xid = 10, yid = 14, angle = 35.2455, solidangle = 3.07335e-241
xid = 10, yid = 15, angle = 24.0273, solidangle = 3.07335e-241
xid = 11, yid = 0, angle = 28.3577, solidangle = 3.07335e-241
xid = 11, yid = 1, angle = 26.4389, solidangle = 3.07335e-241
xid = 11, yid = 2, angle = 26.7808, solidangle = 3.07335e-241
xid = 11, yid = 3, angle = 29.1109, solidangle = 3.07335e-241
xid = 11, yid = 4, angle = 28.6051, solidangle = 3.07335e-241
xid = 11, yid = 5, angle = 25.2929, solidangle = 3.07335e-241
xid = 11, yid = 6, angle = 0, solidangle = 0
xid = 11, yid = 7, angle = 23.3845, solidangle = 3.07335e-241
xid = 11, yid = 8, angle = 27.1538, solidangle = 3.07335e-241
xid = 11, yid = 9, angle = 28.2235, solidangle = 3.07335e-241
xid = 11, yid = 10, angle = 26.1594, solidangle = 3.07335e-241
xid = 11, yid = 11, angle = 29.1346, solidangle = 3.07335e-241
xid = 11, yid = 12, angle = 27.7165, solidangle = 3.07335e-241
xid = 11, yid = 13, angle = 26.6137, solidangle = 3.07335e-241
xid = 11, yid = 14, angle = 28.9722, solidangle = 3.07335e-241
xid = 11, yid = 15, angle = 27.409, solidangle = 3.07335e-241
xid = 12, yid = 0, angle = 27.8518, solidangle = 3.07335e-241
xid = 12, yid = 1, angle = 29.8907, solidangle = 3.07335e-241
xid = 12, yid = 2, angle = 31.2398, solidangle = 3.07335e-241
xid = 12, yid = 3, angle = 28.2506, solidangle = 3.07335e-241
xid = 12, yid = 4, angle = 30.0707, solidangle = 3.07335e-241
xid = 12, yid = 5, angle = 28.2777, solidangle = 3.07335e-241
xid = 12, yid = 6, angle = 0, solidangle = 0
xid = 12, yid = 7, angle = 27.6068, solidangle = 3.07335e-241
xid = 12, yid = 8, angle = 28.3953, solidangle = 3.07335e-241
xid = 12, yid = 9, angle = 27.329, solidangle = 3.07335e-241
xid = 12, yid = 10, angle = 28.4418, solidangle = 3.07335e-241
xid = 12, yid = 11, angle = 26.9584, solidangle = 3.07335e-241
xid = 12, yid = 12, angle = 26.3125, solidangle = 3.07335e-241
xid = 12, yid = 13, angle = 26.6867, solidangle = 3.07335e-241
xid = 12, yid = 14, angle = 27.1131, solidangle = 3.07335e-241
xid = 12, yid = 15, angle = 32.3014, solidangle = 3.07335e-241
xid = 13, yid = 0, angle = 27.8452, solidangle = 3.07335e-241
xid = 13, yid = 1, angle = 28.3432, solidangle = 3.07335e-241
xid = 13, yid = 2, angle = 30.5267, solidangle = 3.07335e-241
xid = 13, yid = 3, angle = 30.1803, solidangle = 3.07335e-241
xid = 13, yid = 4, angle = 28.9094, solidangle = 3.07335e-241
xid = 13, yid = 5, angle = 28.8397, solidangle = 3.07335e-241
xid = 13, yid = 6, angle = 0, solidangle = 0
xid = 13, yid = 7, angle = 30.0831, solidangle = 3.07335e-241
xid = 13, yid = 8, angle = 28.3586, solidangle = 3.07335e-241
xid = 13, yid = 9, angle = 30.6272, solidangle = 3.07335e-241
xid = 13, yid = 10, angle = 29.5199, solidangle = 3.07335e-241
xid = 13, yid = 11, angle = 33.3586, solidangle = 3.07335e-241
xid = 13, yid = 12, angle = 29.7579, solidangle = 3.07335e-241
xid = 13, yid = 13, angle = 29.1066, solidangle = 3.07335e-241
xid = 13, yid = 14, angle = 29.6896, solidangle = 3.07335e-241
xid = 13, yid = 15, angle = 32.44, solidangle = 3.07335e-241
xid = 14, yid = 0, angle = 30.224, solidangle = 3.07335e-241
xid = 14, yid = 1, angle = 30.1661, solidangle = 3.07335e-241
xid = 14, yid = 2, angle = 24.3851, solidangle = 3.07335e-241
xid = 14, yid = 3, angle = 30.562, solidangle = 3.07335e-241
xid = 14, yid = 4, angle = 31.7533, solidangle = 3.07335e-241
xid = 14, yid = 5, angle = 31.4577, solidangle = 3.07335e-241
xid = 14, yid = 6, angle = 0, solidangle = 0
xid = 14, yid = 7, angle = 31.764, solidangle = 3.07335e-241
xid = 14, yid = 8, angle = 31.6846, solidangle = 3.07335e-241
xid = 14, yid = 9, angle = 27.9512, solidangle = 3.07335e-241
xid = 14, yid = 10, angle = 29.8477, solidangle = 3.07335e-241
xid = 14, yid = 11, angle = 31.6729, solidangle = 3.07335e-241
xid = 14, yid = 12, angle = 31.2986, solidangle = 3.07335e-241
xid = 14, yid = 13, angle = 32.5356, solidangle = 3.07335e-241
xid = 14, yid = 14, angle = 33.0623, solidangle = 3.07335e-241
xid = 14, yid = 15, angle = 31.3168, solidangle = 3.07335e-241
xid = 15, yid = 0, angle = 32.4596, solidangle = 3.07335e-241
xid = 15, yid = 1, angle = 34.5063, solidangle = 3.07335e-241
xid = 15, yid = 2, angle = 31.9977, solidangle = 3.07335e-241
xid = 15, yid = 3, angle = 30.185, solidangle = 3.07335e-241
xid = 15, yid = 4, angle = 31.233, solidangle = 3.07335e-241
xid = 15, yid = 5, angle = 33.1829, solidangle = 3.07335e-241
xid = 15, yid = 6, angle = 0, solidangle = 0
xid = 15, yid = 7, angle = 31.9198, solidangle = 3.07335e-241
xid = 15, yid = 8, angle = 29.0168, solidangle = 3.07335e-241
xid = 15, yid = 9, angle = 32.4539, solidangle = 3.07335e-241
xid = 15, yid = 10, angle = 31.1039, solidangle = 3.07335e-241
xid = 15, yid = 11, angle = 32.4224, solidangle = 3.07335e-241
xid = 15, yid = 12, angle = 33.2181, solidangle = 3.07335e-241
xid = 15, yid = 13, angle = 30.5473, solidangle = 3.07335e-241
xid = 15, yid = 14, angle = 31.6296, solidangle = 3.07335e-241
xid = 15, yid = 15, angle = 30.5015, solidangle = 3.07335e-241

Check the telescope 2
xid = 0, yid = 0, angle = 49.3724, solidangle = 1.26481e-321
xid = 0, yid = 1, angle = 47.5057, solidangle = 1.26481e-321
xid = 0, yid = 2, angle = 48.0001, solidangle = 1.26481e-321
xid = 0, yid = 3, angle = 48.4554, solidangle = 1.26481e-321
xid = 0, yid = 4, angle = 49.7848, solidangle = 1.26481e-321
xid = 0, yid = 5, angle = 48.1184, solidangle = 1.26481e-321
xid = 0, yid = 6, angle = 48.0717, solidangle = 1.26481e-321
xid = 0, yid = 7, angle = 48.2876, solidangle = 1.26481e-321
xid = 0, yid = 8, angle = 49.0153, solidangle = 1.26481e-321
xid = 0, yid = 9, angle = 48.9031, solidangle = 1.26481e-321
xid = 0, yid = 10, angle = 49.1682, solidangle = 1.26481e-321
xid = 0, yid = 11, angle = 47.9598, solidangle = 1.26481e-321
xid = 0, yid = 12, angle = 39.087, solidangle = 1.26481e-321
xid = 0, yid = 13, angle = 49.586, solidangle = 1.26481e-321
xid = 0, yid = 14, angle = 48.4769, solidangle = 1.26481e-321
xid = 0, yid = 15, angle = 45.987, solidangle = 1.26481e-321
xid = 1, yid = 0, angle = 51.682, solidangle = 1.26481e-321
xid = 1, yid = 1, angle = 48.92, solidangle = 1.26481e-321
xid = 1, yid = 2, angle = 46.5485, solidangle = 1.26481e-321
xid = 1, yid = 3, angle = 47.931, solidangle = 1.26481e-321
xid = 1, yid = 4, angle = 47.8625, solidangle = 1.26481e-321
xid = 1, yid = 5, angle = 43.7017, solidangle = 1.26481e-321
xid = 1, yid = 6, angle = 45.9077, solidangle = 1.26481e-321
xid = 1, yid = 7, angle = 52.6112, solidangle = 1.26481e-321
xid = 1, yid = 8, angle = 46.5432, solidangle = 1.26481e-321
xid = 1, yid = 9, angle = 48.1177, solidangle = 1.26481e-321
xid = 1, yid = 10, angle = 47.7639, solidangle = 1.26481e-321
xid = 1, yid = 11, angle = 48.0319, solidangle = 1.26481e-321
xid = 1, yid = 12, angle = 47.9683, solidangle = 1.26481e-321
xid = 1, yid = 13, angle = 47.6234, solidangle = 1.26481e-321
xid = 1, yid = 14, angle = 47.593, solidangle = 1.26481e-321
xid = 1, yid = 15, angle = 47.6125, solidangle = 1.26481e-321
xid = 2, yid = 0, angle = 47.0045, solidangle = 1.26481e-321
xid = 2, yid = 1, angle = 44.3482, solidangle = 1.26481e-321
xid = 2, yid = 2, angle = 44.9041, solidangle = 1.26481e-321
xid = 2, yid = 3, angle = 45.8332, solidangle = 1.26481e-321
xid = 2, yid = 4, angle = 45.3795, solidangle = 1.26481e-321
xid = 2, yid = 5, angle = 47.1293, solidangle = 1.26481e-321
xid = 2, yid = 6, angle = 46.4932, solidangle = 1.26481e-321
xid = 2, yid = 7, angle = 44.5352, solidangle = 1.26481e-321
xid = 2, yid = 8, angle = 41.015, solidangle = 1.26481e-321
xid = 2, yid = 9, angle = 45.1244, solidangle = 1.26481e-321
xid = 2, yid = 10, angle = 46.144, solidangle = 1.26481e-321
xid = 2, yid = 11, angle = 47.9276, solidangle = 1.26481e-321
xid = 2, yid = 12, angle = 46.3702, solidangle = 1.26481e-321
xid = 2, yid = 13, angle = 48.7942, solidangle = 1.26481e-321
xid = 2, yid = 14, angle = 47.885, solidangle = 1.26481e-321
xid = 2, yid = 15, angle = 47.248, solidangle = 1.26481e-321
xid = 3, yid = 0, angle = 47.2162, solidangle = 1.26481e-321
xid = 3, yid = 1, angle = 45.1746, solidangle = 1.26481e-321
xid = 3, yid = 2, angle = 43.9371, solidangle = 1.26481e-321
xid = 3, yid = 3, angle = 50.0823, solidangle = 1.26481e-321
xid = 3, yid = 4, angle = 44.2912, solidangle = 1.26481e-321
xid = 3, yid = 5, angle = 44.4771, solidangle = 1.26481e-321
xid = 3, yid = 6, angle = 45.1858, solidangle = 1.26481e-321
xid = 3, yid = 7, angle = 45.7562, solidangle = 1.26481e-321
xid = 3, yid = 8, angle = 42.9637, solidangle = 1.26481e-321
xid = 3, yid = 9, angle = 47.1617, solidangle = 1.26481e-321
xid = 3, yid = 10, angle = 45.4526, solidangle = 1.26481e-321
xid = 3, yid = 11, angle = 45.1939, solidangle = 1.26481e-321
xid = 3, yid = 12, angle = 46.1188, solidangle = 1.26481e-321
xid = 3, yid = 13, angle = 46.2961, solidangle = 1.26481e-321
xid = 3, yid = 14, angle = 45.4636, solidangle = 1.26481e-321
xid = 3, yid = 15, angle = 43.9092, solidangle = 1.26481e-321
xid = 4, yid = 0, angle = 41.3165, solidangle = 1.26481e-321
xid = 4, yid = 1, angle = 41.6266, solidangle = 1.26481e-321
xid = 4, yid = 2, angle = 42.8822, solidangle = 1.26481e-321
xid = 4, yid = 3, angle = 42.1834, solidangle = 1.26481e-321
xid = 4, yid = 4, angle = 41.9349, solidangle = 1.26481e-321
xid = 4, yid = 5, angle = 42.5558, solidangle = 1.26481e-321
xid = 4, yid = 6, angle = 41.4539, solidangle = 1.26481e-321
xid = 4, yid = 7, angle = 45.1455, solidangle = 1.26481e-321
xid = 4, yid = 8, angle = 42.5738, solidangle = 1.26481e-321
xid = 4, yid = 9, angle = 42.7269, solidangle = 1.26481e-321
xid = 4, yid = 10, angle = 44.9458, solidangle = 1.26481e-321
xid = 4, yid = 11, angle = 38.504, solidangle = 1.26481e-321
xid = 4, yid = 12, angle = 42.4052, solidangle = 1.26481e-321
xid = 4, yid = 13, angle = 42.4757, solidangle = 1.26481e-321
xid = 4, yid = 14, angle = 45.4954, solidangle = 1.26481e-321
xid = 4, yid = 15, angle = 44.583, solidangle = 1.26481e-321
xid = 5, yid = 0, angle = 42.2843, solidangle = 1.26481e-321
xid = 5, yid = 1, angle = 44.1444, solidangle = 1.26481e-321
xid = 5, yid = 2, angle = 39.7155, solidangle = 1.26481e-321
xid = 5, yid = 3, angle = 43.0023, solidangle = 1.26481e-321
xid = 5, yid = 4, angle = 44.0123, solidangle = 1.26481e-321
xid = 5, yid = 5, angle = 43.0004, solidangle = 1.26481e-321
xid = 5, yid = 6, angle = 42.7904, solidangle = 1.26481e-321
xid = 5, yid = 7, angle = 42.9016, solidangle = 1.26481e-321
xid = 5, yid = 8, angle = 41.875, solidangle = 1.26481e-321
xid = 5, yid = 9, angle = 44.8273, solidangle = 1.26481e-321
xid = 5, yid = 10, angle = 42.1123, solidangle = 1.26481e-321
xid = 5, yid = 11, angle = 44.3699, solidangle = 1.26481e-321
xid = 5, yid = 12, angle = 41.5231, solidangle = 1.26481e-321
xid = 5, yid = 13, angle = 40.8201, solidangle = 1.26481e-321
xid = 5, yid = 14, angle = 41.8301, solidangle = 1.26481e-321
xid = 5, yid = 15, angle = 42.301, solidangle = 1.26481e-321
xid = 6, yid = 0, angle = 43.516, solidangle = 1.26481e-321
xid = 6, yid = 1, angle = 43.1467, solidangle = 1.26481e-321
xid = 6, yid = 2, angle = 40.8221, solidangle = 1.26481e-321
xid = 6, yid = 3, angle = 40.8015, solidangle = 1.26481e-321
xid = 6, yid = 4, angle = 39.3672, solidangle = 1.26481e-321
xid = 6, yid = 5, angle = 39.9966, solidangle = 1.26481e-321
xid = 6, yid = 6, angle = 43.0485, solidangle = 1.26481e-321
xid = 6, yid = 7, angle = 39.235, solidangle = 1.26481e-321
xid = 6, yid = 8, angle = 39.9438, solidangle = 1.26481e-321
xid = 6, yid = 9, angle = 40.0787, solidangle = 1.26481e-321
xid = 6, yid = 10, angle = 43.2559, solidangle = 1.26481e-321
xid = 6, yid = 11, angle = 41.0911, solidangle = 1.26481e-321
xid = 6, yid = 12, angle = 41.652, solidangle = 1.26481e-321
xid = 6, yid = 13, angle = 43.8916, solidangle = 1.26481e-321
xid = 6, yid = 14, angle = 41.7945, solidangle = 1.26481e-321
xid = 6, yid = 15, angle = 42.1795, solidangle = 1.26481e-321
xid = 7, yid = 0, angle = 39.2467, solidangle = 1.26481e-321
xid = 7, yid = 1, angle = 41.5861, solidangle = 1.26481e-321
xid = 7, yid = 2, angle = 36.3273, solidangle = 1.26481e-321
xid = 7, yid = 3, angle = 38.5494, solidangle = 1.26481e-321
xid = 7, yid = 4, angle = 41.406, solidangle = 1.26481e-321
xid = 7, yid = 5, angle = 38.7274, solidangle = 1.26481e-321
xid = 7, yid = 6, angle = 40.9489, solidangle = 1.26481e-321
xid = 7, yid = 7, angle = 37.8481, solidangle = 1.26481e-321
xid = 7, yid = 8, angle = 40.9552, solidangle = 1.26481e-321
xid = 7, yid = 9, angle = 36.6131, solidangle = 1.26481e-321
xid = 7, yid = 10, angle = 38.245, solidangle = 1.26481e-321
xid = 7, yid = 11, angle = 38.9305, solidangle = 1.26481e-321
xid = 7, yid = 12, angle = 40.129, solidangle = 1.26481e-321
xid = 7, yid = 13, angle = 38.4496, solidangle = 1.26481e-321
xid = 7, yid = 14, angle = 39.7946, solidangle = 1.26481e-321
xid = 7, yid = 15, angle = 39.6413, solidangle = 1.26481e-321
xid = 8, yid = 0, angle = 41.6437, solidangle = 1.26481e-321
xid = 8, yid = 1, angle = 40.8281, solidangle = 1.26481e-321
xid = 8, yid = 2, angle = 39.8055, solidangle = 1.26481e-321
xid = 8, yid = 3, angle = 39.0884, solidangle = 1.26481e-321
xid = 8, yid = 4, angle = 42.7932, solidangle = 1.26481e-321
xid = 8, yid = 5, angle = 33.4117, solidangle = 1.26481e-321
xid = 8, yid = 6, angle = 39.337, solidangle = 1.26481e-321
xid = 8, yid = 7, angle = 36.5323, solidangle = 1.26481e-321
xid = 8, yid = 8, angle = 39.3568, solidangle = 1.26481e-321
xid = 8, yid = 9, angle = 40.6312, solidangle = 1.26481e-321
xid = 8, yid = 10, angle = 35.9698, solidangle = 1.26481e-321
xid = 8, yid = 11, angle = 39.0687, solidangle = 1.26481e-321
xid = 8, yid = 12, angle = 38.8763, solidangle = 1.26481e-321
xid = 8, yid = 13, angle = 39.1402, solidangle = 1.26481e-321
xid = 8, yid = 14, angle = 38.9968, solidangle = 1.26481e-321
xid = 8, yid = 15, angle = 40.7301, solidangle = 1.26481e-321
xid = 9, yid = 0, angle = 36.2565, solidangle = 1.26481e-321
xid = 9, yid = 1, angle = 39.001, solidangle = 1.26481e-321
xid = 9, yid = 2, angle = 38.8843, solidangle = 1.26481e-321
xid = 9, yid = 3, angle = 38.2628, solidangle = 1.26481e-321
xid = 9, yid = 4, angle = 38.0033, solidangle = 1.26481e-321
xid = 9, yid = 5, angle = 34.4168, solidangle = 1.26481e-321
xid = 9, yid = 6, angle = 38.8035, solidangle = 1.26481e-321
xid = 9, yid = 7, angle = 38.8324, solidangle = 1.26481e-321
xid = 9, yid = 8, angle = 37.1525, solidangle = 1.26481e-321
xid = 9, yid = 9, angle = 36.0567, solidangle = 1.26481e-321
xid = 9, yid = 10, angle = 37.6056, solidangle = 1.26481e-321
xid = 9, yid = 11, angle = 37.2012, solidangle = 1.26481e-321
xid = 9, yid = 12, angle = 40.2279, solidangle = 1.26481e-321
xid = 9, yid = 13, angle = 39.9158, solidangle = 1.26481e-321
xid = 9, yid = 14, angle = 36.8992, solidangle = 1.26481e-321
xid = 9, yid = 15, angle = 38.4967, solidangle = 1.26481e-321
xid = 10, yid = 0, angle = 37.4034, solidangle = 1.26481e-321
xid = 10, yid = 1, angle = 38.9576, solidangle = 1.26481e-321
xid = 10, yid = 2, angle = 38.8559, solidangle = 1.26481e-321
xid = 10, yid = 3, angle = 36.8406, solidangle = 1.26481e-321
xid = 10, yid = 4, angle = 36.8528, solidangle = 1.26481e-321
xid = 10, yid = 5, angle = 36.3125, solidangle = 1.26481e-321
xid = 10, yid = 6, angle = 38.1309, solidangle = 1.26481e-321
xid = 10, yid = 7, angle = 34.8044, solidangle = 1.26481e-321
xid = 10, yid = 8, angle = 36.5826, solidangle = 1.26481e-321
xid = 10, yid = 9, angle = 35.4615, solidangle = 1.26481e-321
xid = 10, yid = 10, angle = 33.9046, solidangle = 1.26481e-321
xid = 10, yid = 11, angle = 35.5107, solidangle = 1.26481e-321
xid = 10, yid = 12, angle = 37.2133, solidangle = 1.26481e-321
xid = 10, yid = 13, angle = 35.4063, solidangle = 1.26481e-321
xid = 10, yid = 14, angle = 34.9882, solidangle = 1.26481e-321
xid = 10, yid = 15, angle = 28.3218, solidangle = 1.26481e-321
xid = 11, yid = 0, angle = 37.9516, solidangle = 1.26481e-321
xid = 11, yid = 1, angle = 36.4086, solidangle = 1.26481e-321
xid = 11, yid = 2, angle = 34.9701, solidangle = 1.26481e-321
xid = 11, yid = 3, angle = 33.653, solidangle = 1.26481e-321
xid = 11, yid = 4, angle = 33.9206, solidangle = 1.26481e-321
xid = 11, yid = 5, angle = 34.1477, solidangle = 1.26481e-321
xid = 11, yid = 6, angle = 35.3275, solidangle = 1.26481e-321
xid = 11, yid = 7, angle = 34.7273, solidangle = 1.26481e-321
xid = 11, yid = 8, angle = 36.7977, solidangle = 1.26481e-321
xid = 11, yid = 9, angle = 37.1276, solidangle = 1.26481e-321
xid = 11, yid = 10, angle = 34.7732, solidangle = 1.26481e-321
xid = 11, yid = 11, angle = 34.2607, solidangle = 1.26481e-321
xid = 11, yid = 12, angle = 36.4585, solidangle = 1.26481e-321
xid = 11, yid = 13, angle = 34.9833, solidangle = 1.26481e-321
xid = 11, yid = 14, angle = 34.4748, solidangle = 1.26481e-321
xid = 11, yid = 15, angle = 32.6373, solidangle = 1.26481e-321
xid = 12, yid = 0, angle = 33.4667, solidangle = 1.26481e-321
xid = 12, yid = 1, angle = 36.1996, solidangle = 1.26481e-321
xid = 12, yid = 2, angle = 34.827, solidangle = 1.26481e-321
xid = 12, yid = 3, angle = 35.6761, solidangle = 1.26481e-321
xid = 12, yid = 4, angle = 34.3466, solidangle = 1.26481e-321
xid = 12, yid = 5, angle = 35.2897, solidangle = 1.26481e-321
xid = 12, yid = 6, angle = 32.1231, solidangle = 1.26481e-321
xid = 12, yid = 7, angle = 36.7166, solidangle = 1.26481e-321
xid = 12, yid = 8, angle = 35.5798, solidangle = 1.26481e-321
xid = 12, yid = 9, angle = 32.4355, solidangle = 1.26481e-321
xid = 12, yid = 10, angle = 31.8032, solidangle = 1.26481e-321
xid = 12, yid = 11, angle = 33.3382, solidangle = 1.26481e-321
xid = 12, yid = 12, angle = 34.8163, solidangle = 1.26481e-321
xid = 12, yid = 13, angle = 33.4481, solidangle = 1.26481e-321
xid = 12, yid = 14, angle = 36.7948, solidangle = 1.26481e-321
xid = 12, yid = 15, angle = 36.9699, solidangle = 1.26481e-321
xid = 13, yid = 0, angle = 31.7312, solidangle = 1.26481e-321
xid = 13, yid = 1, angle = 33.7883, solidangle = 1.26481e-321
xid = 13, yid = 2, angle = 33.4938, solidangle = 1.26481e-321
xid = 13, yid = 3, angle = 33.803, solidangle = 1.26481e-321
xid = 13, yid = 4, angle = 34.4356, solidangle = 1.26481e-321
xid = 13, yid = 5, angle = 33.6372, solidangle = 1.26481e-321
xid = 13, yid = 6, angle = 34.8936, solidangle = 1.26481e-321
xid = 13, yid = 7, angle = 32.9338, solidangle = 1.26481e-321
xid = 13, yid = 8, angle = 31.2896, solidangle = 1.26481e-321
xid = 13, yid = 9, angle = 32.7756, solidangle = 1.26481e-321
xid = 13, yid = 10, angle = 33.8259, solidangle = 1.26481e-321
xid = 13, yid = 11, angle = 34.6604, solidangle = 1.26481e-321
xid = 13, yid = 12, angle = 30.7105, solidangle = 1.26481e-321
xid = 13, yid = 13, angle = 33.9493, solidangle = 1.26481e-321
xid = 13, yid = 14, angle = 32.2591, solidangle = 1.26481e-321
xid = 13, yid = 15, angle = 32.1678, solidangle = 1.26481e-321
xid = 14, yid = 0, angle = 33.8724, solidangle = 1.26481e-321
xid = 14, yid = 1, angle = 31.5614, solidangle = 1.26481e-321
xid = 14, yid = 2, angle = 30.4927, solidangle = 1.26481e-321
xid = 14, yid = 3, angle = 32.4659, solidangle = 1.26481e-321
xid = 14, yid = 4, angle = 32.7298, solidangle = 1.26481e-321
xid = 14, yid = 5, angle = 32.7118, solidangle = 1.26481e-321
xid = 14, yid = 6, angle = 37.8419, solidangle = 1.26481e-321
xid = 14, yid = 7, angle = 32.1637, solidangle = 1.26481e-321
xid = 14, yid = 8, angle = 32.3895, solidangle = 1.26481e-321
xid = 14, yid = 9, angle = 31.455, solidangle = 1.26481e-321
xid = 14, yid = 10, angle = 31.8357, solidangle = 1.26481e-321
xid = 14, yid = 11, angle = 32.7957, solidangle = 1.26481e-321
xid = 14, yid = 12, angle = 33.1534, solidangle = 1.26481e-321
xid = 14, yid = 13, angle = 30.2192, solidangle = 1.26481e-321
xid = 14, yid = 14, angle = 32.1738, solidangle = 1.26481e-321
xid = 14, yid = 15, angle = 33.7081, solidangle = 1.26481e-321
xid = 15, yid = 0, angle = 29.7345, solidangle = 1.26481e-321
xid = 15, yid = 1, angle = 33.0444, solidangle = 1.26481e-321
xid = 15, yid = 2, angle = 31.5488, solidangle = 1.26481e-321
xid = 15, yid = 3, angle = 29.0979, solidangle = 1.26481e-321
xid = 15, yid = 4, angle = 32.0179, solidangle = 1.26481e-321
xid = 15, yid = 5, angle = 29.8079, solidangle = 1.26481e-321
xid = 15, yid = 6, angle = 32.0177, solidangle = 1.26481e-321
xid = 15, yid = 7, angle = 31.6504, solidangle = 1.26481e-321
xid = 15, yid = 8, angle = 24.9662, solidangle = 1.26481e-321
xid = 15, yid = 9, angle = 31.1686, solidangle = 1.26481e-321
xid = 15, yid = 10, angle = 28.3586, solidangle = 1.26481e-321
xid = 15, yid = 11, angle = 31.4278, solidangle = 1.26481e-321
xid = 15, yid = 12, angle = 23.9193, solidangle = 1.26481e-321
xid = 15, yid = 13, angle = 28.3608, solidangle = 1.26481e-321
xid = 15, yid = 14, angle = 30.9029, solidangle = 1.26481e-321
xid = 15, yid = 15, angle = 32.6437, solidangle = 1.26481e-321

Check the telescope 3
xid = 0, yid = 0, angle = 41.3403, solidangle = 0
xid = 0, yid = 1, angle = 40.3962, solidangle = 0
xid = 0, yid = 2, angle = 40.2787, solidangle = 0
xid = 0, yid = 3, angle = 41.5854, solidangle = 0
xid = 0, yid = 4, angle = 40.5761, solidangle = 0
xid = 0, yid = 5, angle = 39.3099, solidangle = 0
xid = 0, yid = 6, angle = 40.8522, solidangle = 0
xid = 0, yid = 7, angle = 38.8437, solidangle = 0
xid = 0, yid = 8, angle = 42.7973, solidangle = 0
xid = 0, yid = 9, angle = 41.2039, solidangle = 0
xid = 0, yid = 10, angle = 40.9837, solidangle = 0
xid = 0, yid = 11, angle = 39.4957, solidangle = 0
xid = 0, yid = 12, angle = 38.8605, solidangle = 0
xid = 0, yid = 13, angle = 33.4961, solidangle = 0
xid = 0, yid = 14, angle = 39.6751, solidangle = 0
xid = 0, yid = 15, angle = 40.5527, solidangle = 0
xid = 1, yid = 0, angle = 43.0442, solidangle = 0
xid = 1, yid = 1, angle = 41.3179, solidangle = 0
xid = 1, yid = 2, angle = 39.6808, solidangle = 0
xid = 1, yid = 3, angle = 42.9558, solidangle = 0
xid = 1, yid = 4, angle = 41.3436, solidangle = 0
xid = 1, yid = 5, angle = 41.2542, solidangle = 0
xid = 1, yid = 6, angle = 41.059, solidangle = 0
xid = 1, yid = 7, angle = 40.8024, solidangle = 0
xid = 1, yid = 8, angle = 41.4368, solidangle = 0
xid = 1, yid = 9, angle = 40.0037, solidangle = 0
xid = 1, yid = 10, angle = 42.0504, solidangle = 0
xid = 1, yid = 11, angle = 40.7089, solidangle = 0
xid = 1, yid = 12, angle = 42.0486, solidangle = 0
xid = 1, yid = 13, angle = 43.3103, solidangle = 0
xid = 1, yid = 14, angle = 43.442, solidangle = 0
xid = 1, yid = 15, angle = 41.2902, solidangle = 0
xid = 2, yid = 0, angle = 42.2989, solidangle = 0
xid = 2, yid = 1, angle = 43.7244, solidangle = 0
xid = 2, yid = 2, angle = 41.7275, solidangle = 0
xid = 2, yid = 3, angle = 42.2619, solidangle = 0
xid = 2, yid = 4, angle = 42.1385, solidangle = 0
xid = 2, yid = 5, angle = 41.9051, solidangle = 0
xid = 2, yid = 6, angle = 42.4342, solidangle = 0
xid = 2, yid = 7, angle = 37.0049, solidangle = 0
xid = 2, yid = 8, angle = 42.2089, solidangle = 0
xid = 2, yid = 9, angle = 42.7506, solidangle = 0
xid = 2, yid = 10, angle = 42.5668, solidangle = 0
