0.976223  0.156
3.18459   0.154
2.17316   0.155
3.78316   0.162594
3.46944   0.162157
2.77596   0.164743
3.0613 	  0.161867
3.688 	  0.164298
2.08624   0.164702
1.79209   0.163372
2.21902   0.160531
2.39414   0.162526
3.3314 	  0.163683
3.41478   0.155
2.70765   0.156
2.00223   0.156
