# prm/ssd/tel6/ch2MeV_dEX.dat is created from AlphaCalibration.C
# offset gain
0.106745 0.0016345
0.114113 0.00164201
0.117406 0.00168451
0.137184 0.00159677
0.164161 0.00161617
0.185346 0.00159728
0.158308 0.00168825
0.181446 0.00163502
0.192713 0.00163029
0.232263 0.00163475
0.22507 0.00162766
0.275739 0.00161276
0.238841 0.00165702
0.300207 0.00160519
0.314518 0.00165652
0.439476 0.00158767
