# tel5/dEX.dat is created from AlphaCalibration.C
# offset gain
0.2983 0.00163321
0.284731 0.00162807
0.268076 0.00162584
0.236074 0.00165682
0.237487 0.00164153
0.222125 0.00164516
0.22128 0.00165338
0.221632 0.00160416
0.222468 0.00164676
0.193865 0.00165051
0.181469 0.00165771
0.189821 0.00163431
0.169596 0.00165932
0.182044 0.00166655
0.192313 0.00163394
0.208765 0.00165023
