# tel3/dEY.dat is created from AlphaCalibration.C
# offset gain
-0.293603 0.00470042
-0.20726 0.00445583
-0.227086 0.00438014
-0.291904 0.00456079
-0.175186 0.00339462
-0.341424 0.00419665
-0.426688 0.00466913
-0.179113 0.00455592
-0.234017 0.00415465
-0.365932 0.00431598
-0.27429 0.00458607
-0.283081 0.00387046
-0.042996 0.00419752
0.103892 0.00404227
-0.115038 0.00408254
-0.1713 0.0037564
