# tel1/dEY.dat is created from AlphaCalibration.C
# offset gain
0.0143466 0.00412967
0.0625519 0.00416987
0.0255315 0.00416602
0.178668 0.0042042
0.0236665 0.00426506
0.175833 0.00426242
0.048389 0.00427197
0.0856009 0.00410703
0.05528 0.00423078
0.194281 0.00417051
0.0256479 0.00399095
0.169093 0.00410546
0.0318797 0.00414358
0.154607 0.00418108
0.162442 0.00414975
0.131346 0.00425322
