# tel3/dEX.dat is created from AlphaCalibration.C
# offset gain
-0.467883 0.00411844
-0.199903 0.0037582
-0.250389 0.00399739
-0.313101 0.00387852
-0.218577 0.0040371
-0.176393 0.00399458
-0.151476 0.00391205
-0.144325 0.00394849
-0.0955346 0.00382102
0.0333614 0.00326879
-0.122242 0.00390408
-0.0454929 0.00375426
-0.0424465 0.00411985
-0.0997454 0.00407895
-0.15528 0.00404448
-0.134784 0.00408176
