-82.9 0
-82.7 8
-82.5 7
-82.3 7
-82.1 6
-81.9 6
-81.7 11
-81.5 7
-81.3 9
-81.1 11
-80.9 19
-80.7 16
-80.5 17
-80.3 31
-80.1 28
-79.9 23
-79.7 34
-79.5 46
-79.3 45
-79.1 74
-78.9 87
-78.7 101
-78.5 119
-78.3 117
-78.1 144
-77.9 170
-77.7 210
-77.5 221
-77.3 284
-77.1 316
-76.9 339
-76.7 429
-76.5 455
-76.3 504
-76.1 547
-75.9 634
-75.7 644
-75.5 685
-75.3 767
-75.1 832
-74.9 934
-74.7 953
-74.5 1052
-74.3 1090
-74.1 1165
-73.9 1202
-73.7 1218
-73.5 1389
-73.3 1359
-73.1 1398
-72.9 1477
-72.7 1543
-72.5 1559
-72.3 1638
-72.1 1649
-71.9 1697
-71.7 1714
-71.5 1688
-71.3 1813
-71.1 1754
-70.9 1812
-70.7 1853
-70.5 1881
-70.3 1953
-70.1 1861
-69.9 1974
-69.7 1848
-69.5 1896
-69.3 1845
-69.1 1911
-68.9 1921
-68.7 1866
-68.5 1891
-68.3 1998
-68.1 2013
-67.9 1880
-67.7 1900
-67.5 1824
-67.3 1826
-67.1 1830
-66.9 1836
-66.7 1743
-66.5 1783
-66.3 1756
-66.1 1694
-65.9 1732
-65.7 1734
-65.5 1709
-65.3 1613
-65.1 1633
-64.9 1651
-64.7 1597
-64.5 1525
-64.3 1464
-64.1 1516
-63.9 1474
-63.7 1499
-63.5 1519
-63.3 1414
-63.1 1385
-62.9 1433
-62.7 1397
-62.5 1366
-62.3 1389
-62.1 1304
-61.9 1319
-61.7 1313
-61.5 1267
-61.3 1292
-61.1 1266
-60.9 1232
-60.7 1235
-60.5 1201
-60.3 1148
-60.1 1218
-59.9 1160
-59.7 1111
-59.5 1123
-59.3 1068
-59.1 1051
-58.9 1136
-58.7 1067
-58.5 1038
-58.3 973
-58.1 1007
-57.9 1055
-57.7 1041
-57.5 1026
-57.3 987
-57.1 1045
-56.9 996
-56.7 948
-56.5 956
-56.3 967
-56.1 906
-55.9 936
-55.7 943
-55.5 966
-55.3 929
-55.1 896
-54.9 880
-54.7 907
-54.5 806
-54.3 897
-54.1 866
-53.9 852
-53.7 829
-53.5 873
-53.3 903
-53.1 827
-52.9 833
-52.7 892
-52.5 898
-52.3 849
-52.1 853
-51.9 841
-51.7 864
-51.5 821
-51.3 823
-51.1 774
-50.9 821
-50.7 802
-50.5 865
-50.3 825
-50.1 821
-49.9 805
-49.7 790
-49.5 802
-49.3 731
-49.1 762
-48.9 780
-48.7 808
-48.5 781
-48.3 769
-48.1 720
-47.9 737
-47.7 778
-47.5 738
-47.3 726
-47.1 738
-46.9 744
-46.7 676
-46.5 694
-46.3 737
-46.1 744
-45.9 745
-45.7 711
-45.5 664
-45.3 703
-45.1 683
-44.9 664
-44.7 674
-44.5 684
-44.3 672
-44.1 647
-43.9 640
-43.7 630
-43.5 627
-43.3 603
-43.1 614
-42.9 575
-42.7 555
-42.5 572
-42.3 554
-42.1 571
-41.9 549
-41.7 533
-41.5 503
-41.3 514
-41.1 478
-40.9 513
-40.7 445
-40.5 486
-40.3 463
-40.1 437
-39.9 425
-39.7 409
-39.5 452
-39.3 402
-39.1 379
-38.9 382
-38.7 357
-38.5 344
-38.3 323
-38.1 309
-37.9 342
-37.7 348
-37.5 321
-37.3 312
-37.1 319
-36.9 262
-36.7 272
-36.5 249
-36.3 253
-36.1 243
-35.9 216
-35.7 215
-35.5 206
-35.3 223
-35.1 202
-34.9 172
-34.7 185
-34.5 200
-34.3 191
-34.1 160
-33.9 168
-33.7 159
-33.5 161
-33.3 132
-33.1 132
-32.9 135
-32.7 138
-32.5 125
-32.3 126
-32.1 124
-31.9 129
-31.7 137
-31.5 141
-31.3 108
-31.1 109
-30.9 84
-30.7 70
-30.5 89
-30.3 88
-30.1 80
-29.9 86
-29.7 87
-29.5 65
-29.3 61
-29.1 58
-28.9 58
-28.7 77
-28.5 80
-28.3 72
-28.1 54
-27.9 57
-27.7 57
-27.5 43
-27.3 60
-27.1 60
-26.9 46
-26.7 59
-26.5 60
-26.3 52
-26.1 45
-25.9 56
-25.7 49
-25.5 48
-25.3 43
-25.1 44
-24.9 38
-24.7 53
-24.5 47
-24.3 38
-24.1 28
-23.9 53
-23.7 49
-23.5 30
-23.3 34
-23.1 38
-22.9 36
-22.7 42
-22.5 31
-22.3 33
-22.1 28
-21.9 38
-21.7 33
-21.5 35
-21.3 39
-21.1 34
-20.9 35
-20.7 30
-20.5 33
-20.3 31
-20.1 31
-19.9 34
-19.7 39
-19.5 33
-19.3 27
-19.1 27
-18.9 38
-18.7 31
-18.5 32
-18.3 29
-18.1 34
-17.9 32
-17.7 45
-17.5 37
-17.3 34
-17.1 29
-16.9 29
-16.7 41
-16.5 33
-16.3 36
-16.1 26
-15.9 32
-15.7 29
-15.5 30
-15.3 32
-15.1 24
-14.9 42
-14.7 32
-14.5 49
-14.3 30
-14.1 32
-13.9 22
-13.7 26
-13.5 30
-13.3 27
-13.1 23
-12.9 29
-12.7 30
-12.5 29
-12.3 31
-12.1 36
-11.9 24
-11.7 30
-11.5 36
-11.3 34
-11.1 31
-10.9 24
-10.7 20
-10.5 24
-10.3 24
-10.1 28
