# tel2/ch2MeV_dEX.dat is created from AlphaCalibration.C
# offset gain
-0.591434 0.0086090727
-0.591434 0.00789165
-0.591434 0.00789165
-0.591434 0.0075759840
-0.591434 0.00789165
-0.591434 0.0067642714
-0.591434 0.0067642714
-0.591434 0.00789165
-0.591434 0.00789165
-0.591434 0.00789165
-0.591434 0.0075759840
-0.591434 0.0067642714
-0.591434 0.0094699800
-0.591434 0.00789165
-0.591434 0.0063133200
-0.591434 0.00789165
