-79.9 0
-79.7 1
-79.5 3
-79.3 1
-79.1 0
-78.9 3
-78.7 7
-78.5 8
-78.3 12
-78.1 11
-77.9 24
-77.7 26
-77.5 55
-77.3 72
-77.1 116
-76.9 134
-76.7 219
-76.5 260
-76.3 362
-76.1 491
-75.9 602
-75.7 726
-75.5 832
-75.3 913
-75.1 1066
-74.9 1152
-74.7 1282
-74.5 1485
-74.3 1542
-74.1 1576
-73.9 1770
-73.7 1726
-73.5 1877
-73.3 1886
-73.1 1975
-72.9 1980
-72.7 1970
-72.5 1933
-72.3 1932
-72.1 1894
-71.9 2011
-71.7 1949
-71.5 1819
-71.3 1837
-71.1 1809
-70.9 1807
-70.7 1679
-70.5 1655
-70.3 1621
-70.1 1587
-69.9 1509
-69.7 1480
-69.5 1421
-69.3 1452
-69.1 1345
-68.9 1378
-68.7 1422
-68.5 1313
-68.3 1303
-68.1 1254
-67.9 1152
-67.7 1199
-67.5 1162
-67.3 1108
-67.1 1156
-66.9 1064
-66.7 1043
-66.5 1070
-66.3 1079
-66.1 1043
-65.9 1059
-65.7 1060
-65.5 988
-65.3 1028
-65.1 995
-64.9 1005
-64.7 942
-64.5 967
-64.3 897
-64.1 975
-63.9 958
-63.7 943
-63.5 944
-63.3 933
-63.1 970
-62.9 938
-62.7 922
-62.5 928
-62.3 885
-62.1 925
-61.9 864
-61.7 936
-61.5 928
-61.3 929
-61.1 965
-60.9 958
-60.7 907
-60.5 942
-60.3 935
-60.1 896
-59.9 901
-59.7 953
-59.5 868
-59.3 907
-59.1 909
-58.9 894
-58.7 907
-58.5 904
-58.3 883
-58.1 878
-57.9 920
-57.7 961
-57.5 929
-57.3 831
-57.1 939
-56.9 880
-56.7 897
-56.5 809
-56.3 837
-56.1 815
-55.9 766
-55.7 790
-55.5 725
-55.3 738
-55.1 707
-54.9 676
-54.7 598
-54.5 633
-54.3 592
-54.1 535
-53.9 514
-53.7 482
-53.5 442
-53.3 410
-53.1 369
-52.9 331
-52.7 291
-52.5 295
-52.3 253
-52.1 223
-51.9 224
-51.7 205
-51.5 159
-51.3 157
-51.1 155
-50.9 110
-50.7 129
-50.5 93
-50.3 92
-50.1 69
-49.9 65
-49.7 76
-49.5 62
-49.3 47
-49.1 45
-48.9 44
-48.7 38
-48.5 41
-48.3 35
-48.1 30
-47.9 25
-47.7 28
-47.5 25
-47.3 23
-47.1 16
-46.9 19
-46.7 13
-46.5 14
-46.3 10
-46.1 9
-45.9 17
-45.7 10
-45.5 11
-45.3 11
-45.1 16
-44.9 8
-44.7 8
-44.5 8
-44.3 5
-44.1 8
-43.9 10
-43.7 7
-43.5 2
-43.3 8
-43.1 6
-42.9 3
-42.7 4
-42.5 3
-42.3 3
-42.1 4
-41.9 5
-41.7 4
-41.5 5
-41.3 5
-41.1 6
-40.9 8
-40.7 8
-40.5 7
-40.3 9
-40.1 11
