# tel5/ch2MeV_dEX.dat is created from AlphaCalibration.C
# offset gain
0.171663 0.00165811
0.169608 0.00165295
0.153417 0.00165272
0.154323 0.00167426
0.161927 0.00165934
0.145029 0.00166352
0.139019 0.00167512
0.13919 0.00162535
0.127223 0.00167499
0.118114 0.00167164
0.126362 0.00167183
0.125229 0.00165107
0.109423 0.00167634
0.108204 0.00168888
0.135517 0.00164908
0.14829 0.00166845
