# tel5/dEY.dat is created from AlphaCalibration.C
# offset gain
0.268562 0.00165491
0.289609 0.00164093
0.26411 0.0016282
0.279395 0.00169207
0.285327 0.00162104
0.281495 0.00162445
0.293854 0.00164582
0.299638 0.00169496
0.293533 0.00159493
0.272997 0.00165982
0.270556 0.00167108
0.277833 0.00159154
0.26429 0.00168675
0.255603 0.00163623
0.230115 0.0016645
0.253476 0.0016698
