# prm/ssd/tel5/ch2MeV_dEY.dat is created from AlphaCalibration.C
# offset gain
0.273347 0.00170696
0.269796 0.0016598
0.275236 0.00163033
0.264272 0.00163478
0.259011 0.00170707
0.262893 0.00163506
0.258163 0.00165493
0.249909 0.00166466
0.25489 0.00160916
0.248491 0.00167418
0.247931 0.00168312
0.242503 0.0016061
0.24059 0.00169726
0.242881 0.0016429
0.23369 0.00166789
0.212979 0.00168738
