# prm/ssd/tel5/ch2MeV_dEX.dat is created from AlphaCalibration.C
# offset gain
0.241082 0.0016459
0.232128 0.00164239
0.229382 0.00163543
0.207817 0.00166586
0.212611 0.00165335
0.21516 0.00165048
0.20253 0.00166202
0.198815 0.0016129
0.181053 0.00166385
0.176938 0.00166149
0.170457 0.00166521
0.185302 0.0016378
0.174989 0.00166157
0.178613 0.00167416
0.174704 0.00163993
0.1919 0.00165941
