# prm/ssd/tel4/ch2MeV_dEX.dat is created from AlphaCalibration.C
# offset gain
0.0418197 0.00166775
0.0342826 0.00165721
0.0465657 0.00155769
0.0519875 0.00157881
0.0451523 0.00158275
0.0550759 0.00160877
0.0591145 0.00160895
0.067404 0.00159988
0.0683203 0.00159866
0.0691525 0.0016007
0.0690443 0.00160161
0.0745293 0.0015866
0.0805058 0.00160278
0.0792416 0.00161358
0.085172 0.00159922
0.0866658 0.00158968
