# prm/ssd/tel4/ch2MeV_dEY.dat is created from AlphaCalibration.C
# offset gain
0.0784433 0.0016628
0.0724183 0.00164822
0.0600679 0.00169165
0.0666751 0.00163224
0.0555522 0.00167795
0.0560429 0.00164756
0.0668901 0.00162639
0.0585231 0.00161578
0.050084 0.00167814
0.0583221 0.00166124
0.0497411 0.00165144
0.0493282 0.00163427
0.0505131 0.0016713
0.0522705 0.00159017
0.0432897 0.0016717
0.042066 0.00162753
